Day,Time,Area1,Area2,Area3,Area4,Area5
52,4:45,0,0.322699387,0.9391,0.887142857,0.540243031
52,5:00,0,0.175255624,0.60005,0.875714286,0.523516798
52,5:15,0,0.314826176,0.6952,0.887142857,0.555539671
52,5:30,0,0.493353783,0.487675,0.874285714,0.512508935
52,5:45,0,0.670245399,0.750075,0.845714286,0.431736955
52,6:00,0,0.598261759,0.520075,0.854285714,0.325661187
52,6:15,0,0.734151329,0.315675,0.897142857,0.347390994
52,6:30,0.01518701,0.730879346,0.327275,0.862857143,0.360114367
52,6:45,0.118956089,0.722699387,0.702,0.927142857,0.539099357
52,7:00,0.200659026,0.728220859,0.993875,0.958571429,0.572408863
52,7:15,0.240981331,0.741411043,0.958833333,1,0.568548964
52,7:30,0.181185787,0.732106339,0.791,1,0.574839171
52,7:45,0.110224882,0.262167689,0.8049875,1,0.560972123
52,8:00,0.10435116,0.183844581,0.8304625,0.534285714,0.501786991
52,8:15,0.146260957,0.206237219,0.851766667,0.17,0.473909936
52,8:30,0.17377749,0.223619632,0.8362,0.761428571,0.468191565
52,8:45,0.197907373,0.225357873,0.8760625,0.992857143,0.474767691
52,9:00,0.150441353,0.193660532,0.43803125,1,0.00185847
52,9:15,0.176158729,0.14396728,0.219015625,1,0.035882773
52,9:30,0.143615136,0.143865031,0.528564063,1,0.246890636
52,9:45,0.096519532,0.138445808,0.8381125,1,0.041458184
52,10:00,0.102499086,0.145194274,0.8769,0.982857143,0.016440315
52,10:15,0.199071534,0.201329243,0.741025,0.971428571,0.047891351
52,10:30,0.143615136,0.182413088,0.723825,0.912857143,0.048463188
52,10:45,0.206162333,0.195501022,0.732875,0.722857143,0.048177269
52,11:00,0.202775683,0.376380368,0.7382,0.732857143,0.048177269
52,11:15,0.20325193,0.379550102,0.746025,0.802857143,0.048177269
52,11:30,0.216110618,0.380470348,0.3730125,0.394285714,0.048177269
52,11:45,0.048312682,0.365541922,0.18650625,0.295714286,0.048177269
52,12:00,0.066780509,0.343353783,0.093253125,0.302857143,0.047891351
52,12:15,0.040851468,0.400511247,0.046626563,0.298571429,0.047605432
52,12:30,0.047254354,0.408691207,0.023313281,0.304285714,0.047891351
52,12:45,0.00751413,0.394274029,0,0.311428571,0.047176555
52,13:00,0.017621164,0.359611452,0.416725,0.305714286,0.047605432
52,13:15,0.214787708,0.280879346,0.83345,0.308571429,0.047891351
52,13:30,0.160601304,0.29591002,0.896205769,0.314285714,0.047605432
52,13:45,0.155362579,0.213394683,0.958961538,0.264285714,0.047605432
52,14:00,0.175682481,0.086503067,0.923019231,0.238571429,0.046890636
52,14:15,0.033654837,0.121165644,0.993775,0.235714286,0.047605432
52,14:30,0.028998193,0.118711656,0.75985,0.571428571,0.047176555
52,14:45,0.015610341,0.206441718,0.908825,0.587142857,0.036168692
52,15:00,0.047889351,0.297546012,0.90885,0.582857143,0.036168692
52,15:15,0.11128321,0.258282209,0.88865,0.58,0.036740529
52,15:30,0.04878893,0.163087935,0.94735,0.592857143,0.035882773
52,15:45,0.047889351,0.146114519,0.89375,0.545714286,0.035882773
52,16:00,0.026616954,0.169427403,0.738475,0.165714286,0.047176555
52,16:15,0.032861091,0.1700409,0.770275,0.172857143,0.046318799
52,16:30,0.09212747,0.196830266,0.57835,0.167142857,0.046890636
52,16:45,0.076040881,0.098415133,0.60415,0.16,0.047176555
52,17:00,0.016933251,0.151457055,0.59905,0.168571429,0.047891351
52,17:15,0.107367396,0.204498978,0.340475,0.167142857,0.034167262
52,17:30,0.177534555,0.291257669,0.42375,0.214285714,0.247176555
52,17:45,0.241034247,0.37801636,0.515325,0.261428571,0.07505361
52,18:00,0.140545985,0.419836401,0.3647,0.705714286,0.401715511
52,18:15,0.116257353,0.455623722,0.274275,0.651428571,0.408720515
52,18:30,0.118162343,0.526891616,0.524475,0.61,0.346819157
52,18:45,0.021272397,0.506543967,0.853025,0.57,0.403288063
52,19:00,0.028469029,0.648977505,0.62935,0.58,0.563259471
52,19:15,0.04746602,0.715439673,0.620025,0.538571429,0.583273767
52,19:30,0.018044496,0.771881391,0.844153846,0.49,0.582558971
52,19:45,0.022595307,0.828323108,0.8327375,0.471428571,0.529378127
52,20:00,0,0.414161554,0.8339125,0.521428571,0.590135811
52,20:15,0,0.207080777,0.761525,0.565714286,0.535239457
52,20:30,0.000317498,0.103540389,0.980316667,0.491428571,0.462044317
52,20:45,0.053710156,0.051770194,0.92615,0.4,0.463045032
52,21:00,0.058313884,0.025885097,0.906866667,0.364285714,0
52,21:15,0.146525539,0.012942549,0.82865,0.4,0.019013581
52,21:30,0.074929636,0.006471274,0.3071,0.438571429,0.006719085
52,21:45,0.066939259,0,0.13615,0.368571429,0.014581844
52,22:00,0.074347556,0.312116564,0.133275,0.342857143,0.007005004
52,22:15,0.114616944,0.624233129,0.15555,0.325714286,0.010721944
52,22:30,0.108108225,0.591104294,0.199325,0.262857143,0.018012866
52,22:45,0.194256141,0.295552147,0.29285,0.264285714,0.017155111
52,23:00,0.302364366,0.349412065,0.354325,0.247142857,0.014295926
52,23:15,0.217592278,0.403271984,0.320975,0.36,0.005003574
52,23:30,0.180815373,0.423824131,0.27415,0.441428571,0.007005004
52,23:45,0.393116009,0.539161554,0.360525,0.375714286,0.0038599
53,0:00,0.416716728,0.711860941,0.396675,0.33,0.003431022
53,0:15,0.577370948,0.672290389,0.410325,0.227142857,0.012294496
53,0:30,0.74463972,0.699284254,0.779575,0.239285714,0.015153681
53,0:45,0.8484088,0.685071575,0.910325,0.251428571,0.032594711
53,1:00,0.894260869,0.68793456,0.863711538,0.147142857,0.009149392
53,1:15,0.712284271,0.713394683,0.919961538,0.107857143,0.052894925
53,1:30,0.530307672,0.67607362,0.88155,0.068571429,0.342101501
53,1:45,0.558100282,0.730265849,0.55365,0.077142857,0.464045747
53,2:00,0.535318254,0.64591002,0.679825,0.05,0.376268763
53,2:15,0,0.630572597,0.42255,0.077142857,0.364974982
53,2:30,0,0.794683027,0.29915,0.061428571,0.288634739
53,2:45,0,0.770449898,0.200325,0.030714286,0.19042173
53,3:00,0,0.723108384,0.2839,0.046071429,0.183130808
53,3:15,0,0.66595092,0.380975,0.061428571,0.15968549
53,3:30,0.826952765,0.626687117,0.362825,0.008571429,0.156826305
53,3:45,0.640911267,0.626891616,0.412875,0,0.213152252
53,4:00,0,0.673006135,0.416975,0,0.20185847
53,4:15,0,0.612269939,0.737975,0,0.178984989
53,4:30,0,0.45194274,0.936557692,0,0.148534668
53,4:45,0,0.289672802,0.886788462,0,0.177412437
53,5:00,0,0.18609407,0.894096154,0,0.16340243
53,5:15,0.630348682,0.117791411,0.930864744,0,0.174267334
53,5:30,0.315174341,0.1200409,0.967633333,0,0.164117227
53,5:45,0,0.065644172,0.933447917,0.018571429,0.191994282
53,6:00,0,0.05408998,0.8992625,0.037142857,0.243888492
53,6:15,0,0.068916155,0.9117625,0.071428571,0.174267334
53,6:30,0,0.051840491,0.892175,0.068571429,0.137240886
53,6:45,0,0.047034765,0.8378875,0.07,0.072909221
53,7:00,0,0.036503067,0.997866667,0.044285714,0.036740529
53,7:15,0,0.027096115,0.89745,0.022857143,0.060185847
53,7:30,0,0.036298569,0.857616667,0,0.040600429
53,7:45,0,0.035173824,0.842483333,0,0.051036455
53,8:00,0,0.049897751,0.931557692,0.008571429,0.078198713
53,8:15,0,0.04192229,0.773019231,0.007142857,0.033595425
53,8:30,0,0.032413088,0.8002,0.02,0.013009292
53,8:45,0.663430932,0.028732106,0.761975,0.041428571,0.015153681
53,9:00,0.762592655,0.026687117,0.657075,0.087142857,0.037741244
53,9:15,0.613909011,0.017586912,0.644625,0.102857143,0.064331665
53,9:30,0.736648598,0.012781186,0.520725,0.057142857,0.067476769
53,9:45,0.859388185,0.005214724,0.45925,0.035714286,0.048749107
53,10:00,0.709077045,0.00603272,0.3482,0.045714286,0.029449607
53,10:15,0.808244025,0.013496933,0.375925,0.041428571,0.045032166
53,10:30,0.757830536,0.011247444,0.452925,0.044285714,0.075339528
53,10:45,0.724450781,0.006646217,0.529725,0.054285714,0.089921372
53,11:00,0.888923648,0.007055215,0.5524,0.05,0.13080772
53,11:15,0.820723505,0.006646217,0.6843,0.024285714,0.13838456
53,11:30,0.752523362,0.00807771,0.8171,0.017142857,0.146962116
53,11:45,0.790186206,0.007770961,0.76675,0.031428571,0.233166548
53,12:00,0.737450736,0.012474438,0.914925,0.015714286,0.18656183
53,12:15,0.611876043,0.015132924,0.884025,0.007857143,0.163688349
53,12:30,0.664576654,0.022699387,0.84215,0,0.154538956
53,12:45,0.733373272,0.020654397,0.802225,0,0.189992852
53,13:00,0.80216989,0.03200409,0.772788462,0,0.191279485
53,13:15,0.815678515,0.046114519,0.865875,0,0.175411008
53,13:30,0.728265735,0.076993865,0.786961538,0,0.148534668
53,13:45,0.846883435,0.080777096,0.801730769,0,0.167834167
53,14:00,0.691553759,0.0700409,0.92665,0,0.192566119
53,14:15,0.536224083,0.056952965,0.809725,0,0.194853467
53,14:30,0.53386488,0.028936605,0.67155,0,0.209006433
53,14:45,0.572244315,0.021267894,0.707725,0,0.012294496
53,15:00,0.573025257,0.024335378,0.62995,0,0.012294496
53,15:15,0.636993922,0.032822086,0.528325,0,0.029735525
53,15:30,0.561660942,0.03190184,0.3692,0,0.029163688
53,15:45,0.660484881,0.039366053,0.323775,0,0.039027877
53,16:00,0.707662097,0.030981595,0.294925,0,0.039599714
53,16:15,0.579404127,0.022597137,0.2362,0,0.045318084
53,16:30,0.566030394,0.020449898,0.183025,0,0.044603288
53,16:45,0.713048623,0.010224949,0.17325,0.01,0.032308792
53,17:00,0.56615267,0.00603272,0.09015,0.014285714,0.032880629
53,17:15,0.364594064,0,0.049525,0.017142857,0.041172266
53,17:30,0.630181526,0,0.0247625,0.021428571,0.038027162
53,17:45,0.757683615,0,0,0.022857143,0.033595425
53,18:00,0.885185705,0,0,0.022857143,0.041458184
53,18:15,0.818405196,0,0,0.021428571,0.042458899
53,18:30,0.681616276,0,0,0.03,0.041744103
53,18:45,0.600707085,0,0,0.037142857,0.045318084
53,19:00,0.434761224,0,0,0.061428571,0.045604003
53,19:15,0.451376976,0,0,0.047142857,0.053180843
53,19:30,0.526465362,0,0.066175,0.085714286,0.055468192
53,19:45,0.285960279,0,0.054525,0.124285714,0.054753395
53,20:00,0.225847237,0,0.03345,0.128571429,0.071622588
53,20:15,0.357185767,0,0,0.161428571,0.089063617
53,20:30,0.364435315,0,0.02355,0.14,0.162258756
53,20:45,0.558744372,0,0,0.102857143,0.650607577
53,21:00,0.399254313,0,0,0.085714286,0.664903503
53,21:15,0.34004085,0,0,0.11,0.583702645
53,21:30,0.359408256,0,0,0.095714286,0.545818442
53,21:45,0.36067825,0,0,0.064285714,0.565975697
53,22:00,0.260666235,0,0,0.035714286,0.669907076
53,22:15,0.422802115,0,0,0.012857143,0.434310222
53,22:30,0.352370374,0,0,0.014285714,0.293066476
53,22:45,0.221296426,0,0,0.012857143,0.310507505
53,23:00,0.247437133,0,0,0.010714286,0.422587563
53,23:15,0.39163435,0,0,0.008571429,0.048749107
53,23:30,0.302946447,0,0,0,0.073481058
53,23:45,0.353375785,0,0,0,0.093209435
54,0:00,0.387559786,0,0,0,0.096640457
54,0:15,0.206585664,0,0,0,0.097355254
54,0:30,0.157902567,0,0,0,0.088777698
54,0:45,0.160125056,0,0,0.01,0.106504646
54,1:00,0.177269973,0,0,0.032857143,0.091636883
54,1:15,0.141075149,0,0,0.024285714,0.012723374
54,1:30,0.133825601,0,0,0.03,0.011722659
54,1:45,0.163935038,0,0,0.047142857,0.007005004
54,2:00,0.190128661,0,0,0.051428571,0.006290207
54,2:15,0.197748624,0,0,0.054285714,0.004431737
54,2:30,0.164305453,0,0,0.061428571,0.009864189
54,2:45,0.16758627,0.007464213,0,0.07,0.009149392
54,3:00,0.133455186,0.014928425,0,0.045714286,0.008577555
54,3:15,0.172242914,0.032413088,0,0.018571429,0.003431022
54,3:30,0.107261563,0.013496933,0,0.015714286,0.004431737
54,3:45,0.112870702,0.017586912,0,0.01,0.021872766
54,4:00,0.090116646,0.026482618,0,0,0.018727663
54,4:15,0.080909191,0.012167689,0,0.022857143,0.017441029
54,4:30,0.06249428,0.00603272,0,0.027142857,0.030164403
54,4:45,0.030638601,0.012474438,0,0.008571429,0.020586133
54,5:00,0.031273598,0.015235174,0,0,0.012294496
54,5:15,0.018785326,0.012167689,0,0,0.032308792
54,5:30,0.016986168,0.01196319,0,0,0.020872051
54,5:45,0.005291641,0,0,0,0.025303788
54,6:00,0,0,0,0,0.021586848
54,6:15,0,0,0,0,0.035167977
54,6:30,0,0,0,0,0.017726948
54,6:45,0,0,0,0,0.031308077
54,7:00,0,0,0,0,0.031022159
54,7:15,0,0,0,0,0.037741244
54,7:30,0,0,0,0,0.014581844
54,7:45,0,0,0,0,0.009864189
54,8:00,0,0,0,0,0.033309507
54,8:15,0,0,0,0,0.02501787
54,8:30,0,0,0,0,0.031736955
54,8:45,0,0,0,0,0.052037169
54,9:00,0,0,0,0,0.051036455
54,9:15,0,0,0,0,0.069335239
54,9:30,0,0,0,0,0.058041458
54,9:45,0,0,0,0.008571429,0.075768406
54,10:00,0,0,0,0.012142857,0.057326662
54,10:15,0,0,0,0.015714286,0.05003574
54,10:30,0,0,0,0.025714286,0.099499643
54,10:45,0,0,0,0.014285714,0.111222302
54,11:00,0,0,0,0,0.13080772
54,11:15,0,0,0,0,0.158112938
54,11:30,0,0,0,0,0.119085061
54,11:45,0,0,0,0,0.546962116
54,12:00,0,0,0,0,0.460900643
54,12:15,0,0,0,0,0.451322373
54,12:30,0,0,0,0,0.489349535
54,12:45,0,0,0,0,0.55968549
54,13:00,0,0,0,0,0.502358828
54,13:15,0,0,0,0,0.564117227
54,13:30,0.009207455,0,0,0,0.660757684
54,13:45,0.04185688,0,0,0,0.482058613
54,14:00,0.065986763,0,0,0,0.582273052
54,14:15,0.053233908,0.005521472,0,0,0.218870622
54,14:30,0.050270589,0,0,0,0.543959971
54,14:45,0.060324707,0,0,0,0.280629021
54,15:00,0.053445574,0,0,0,0.478341673
54,15:15,0.077998788,0,0,0,0.589849893
54,15:30,0.114511111,0,0,0,0.573409578
54,15:45,0.137900164,0,0,0,0.577269478
54,16:00,0.119908585,0,0,0,0.563259471
54,16:15,0.132185192,0,0,0,0.578127234
54,16:30,0.148959694,0,0,0,0.572122945
54,16:45,0.168168351,0,0,0,0.544531808
54,17:00,0.147795533,0.005419223,0,0,0.576268763
54,17:15,0.2370126,0,0,0,0.565832738
54,17:30,0.283843623,0,0,0,0.556969264
54,17:45,0.316863462,0,0,0,0.578699071
54,18:00,0.373166523,0,0,0,0.558112938
54,18:15,0.359831587,0,0,0,0.57312366
54,18:30,0.366234473,0.00807771,0,0,0.546390279
54,18:45,0.464606079,0.008895706,0,0,0.3768406
54,19:00,0.430792493,0.005112474,0,0,0.291636883
54,19:15,0.416557979,0,0,0,0.432308792
54,19:30,0.388565198,0,0,0,0.521372409
54,19:45,0.435078722,0,0,0,0.466904932
54,20:00,0.373589854,0,0,0,0.345532523
54,20:15,0.312100986,0,0,0,0.304074339
54,20:30,0.331732974,0,0,0,0.293924232
54,20:45,0.290246508,0,0,0.024285714,0.34624732
54,21:00,0.356921185,0,0,0.065714286,0.429878485
54,21:15,0.404916369,0,0,0.072857143,0.458899214
54,21:30,0.396978907,0,0,0.047142857,0.488777698
54,21:45,0.378034832,0,0,0.058571429,0.226447462
54,22:00,0.392481012,0,0,0.042857143,0.168834882
54,22:15,0.297972304,0,0,0.06,0.172980701
54,22:30,0.296067313,0,0,0.055714286,0.184417441
54,22:45,0.299983128,0,0,0.07,0.180557541
54,23:00,0.251088365,0,0,0.068571429,0.169835597
54,23:15,0.169438345,0,0,0.047142857,0.181844174
54,23:30,0.210713144,0,0,0.034285714,0.279914224
54,23:45,0.211559807,0,0.019575,0.025714286,0.220157255
55,0:00,0.20266985,0,0,0.021428571,0.294924946
55,0:15,0.243521318,0,0,0,0.318656183
55,0:30,0.290352341,0,0,0,0.34996426
55,0:45,0.352846621,0,0.01475,0,0.360829164
55,1:00,0.355757024,0,0.0145,0,0.320228735
55,1:15,0.374436516,0,0.013,0,0.321515368
55,1:30,0.404969285,0,0.03925,0,0.276197284
55,1:45,0.423701694,0,0.0405,0,0.22301644
55,2:00,0.31882137,0,0.0165,0,0.016869192
55,2:15,0.312841815,0,0,0,0.034882059
55,2:30,0.360889916,0,0,0,0.039027877
55,2:45,0.365969891,0,0,0,0.021586848
55,3:00,0.248125046,0,0,0,0.017441029
55,3:15,0.34004085,0,0,0,0.011436741
55,3:30,0.399942226,0,0.01325,0,0.0192995
55,3:45,0.254580848,0,0.05175,0,0.00957827
55,4:00,0.270667437,0,0.0425,0,0.024731951
55,4:15,0.330410063,0,0.0225,0,0.040886347
55,4:30,0.317921791,0,0.03625,0,0.026304503
55,4:45,0.200553194,0,0.02375,0,0.032022873
55,5:00,0.081279606,0,0.0365,0,0.029735525
55,5:15,0.145096796,0,0.02975,0,0.020300214
55,5:30,0.116098603,0,0.0205,0,0.024731951
55,5:45,0.084031259,0,0,0,0.022158685
55,6:00,0.101652423,0,0,0,0.018727663
55,6:15,0.13663017,0,0,0,0.011150822
55,6:30,0.06736259,0,0,0,0.026590422
55,6:45,0.063605525,0,0,0,0.025303788
55,7:00,0.056620559,0,0,0,0.013581129
55,7:15,0.0309561,0,0,0,0.020872051
55,7:30,0.047042688,0,0,0,0.015582559
55,7:45,0.03153818,0,0,0,0.016154396
55,8:00,0.048206849,0,0,0,0.020014296
55,8:15,0.047413103,0,0,0,0.015582559
55,8:30,0.020266985,0,0,0,0.022444603
55,8:45,0.017621164,0,0,0,0.027877055
55,9:00,0.01164161,0,0,0,0.027877055
55,9:15,0.01989657,0,0,0,0.012294496
55,9:30,0.024817796,0,0,0,0.002573267
55,9:45,0.01576909,0.007259714,0,0,0.002287348
55,10:00,0.000582081,0.010736196,0,0,0.008863474
55,10:15,0.003492483,0.020347648,0,0,0.013295211
55,10:30,0,0.047852761,0,0,0.011436741
55,10:45,0,0.084560327,0,0,0.020014296
55,11:00,0,0.109202454,0,0,0.020014296
55,11:15,0,0.135378323,0,0,0.007862759
55,11:30,0,0.126891616,0,0,0.021586848
55,11:45,0,0.124846626,0,0,0.044603288
55,12:00,0,0.107566462,0,0,0.045604003
55,12:15,0,0.119734151,0,0,0.051036455
55,12:30,0,0.174642127,0,0,0.251179414
55,12:45,0,0.173415133,0,0,0.206290207
55,13:00,0,0.150408998,0,0,0.168263045
55,13:15,0,0.112269939,0,0,0.199571122
55,13:30,0,0.110224949,0,0,0.252180129
55,13:45,0,0.151022495,0,0,0.244889207
55,14:00,0,0.126380368,0,0,0.227448177
55,14:15,0,0.077505112,0,0,0.252180129
55,14:30,0,0.031799591,0,0,0.228305933
55,14:45,0,0.01002045,0,0,0.177412437
55,15:00,0,0.005214724,0,0,0.168548964
55,15:15,0,0,0,0,0.214438885
55,15:30,0,0,0,0,0.165689778
55,15:45,0,0,0,0,0.189135096
55,16:00,0,0,0,0,0.039313796
55,16:15,0,0,0,0,0.041458184
55,16:30,0,0,0,0,0.041887062
55,16:45,0,0.006339468,0,0,0.08849178
55,17:00,0,0.01196319,0,0,0.162830593
55,17:15,0,0.024335378,0,0,0.256897784
55,17:30,0,0.030470348,0,0.012857143,0.256611866
55,17:45,0,0.031595092,0,0.025714286,0.247033595
55,18:00,0,0.039570552,0,0.027142857,0.241315225
55,18:15,0,0.051431493,0,0.045714286,0.187562545
55,18:30,0,0.071676892,0,0.068571429,0.196711937
55,18:45,0,0.095501022,0,0.071428571,0.249606862
55,19:00,0,0.086912065,0,0.04,0.281915654
55,19:15,0,0.048159509,0,0.021428571,0.271479628
55,19:30,0,0.028323108,0,0.010714286,0.278055754
55,19:45,0,0.018404908,0,0,0.336097212
55,20:00,0,0.006646217,0,0,0.288205861
55,20:15,0,0,0,0,0.24803431
55,20:30,0.017938663,0,0,0,0.275625447
55,20:45,0,0,0,0,0.295210865
55,21:00,0,0,0,0,0.255897069
55,21:15,0,0,0,0,0.03645461
55,21:30,0,0,0,0,0.037026447
55,21:45,0.008413709,0,0,0,0.034882059
55,22:00,0.013917016,0,0,0,0.030450322
55,22:15,0,0,0,0,0.027591137
55,22:30,0.003757065,0,0,0,0.163831308
55,22:45,0,0,0,0,0.154253038
55,23:00,0,0,0,0,0.182416011
55,23:15,0,0,0,0,0.157398142
55,23:30,0,0,0,0,0.147962831
55,23:45,0,0,0.0195,0,0.206576126
56,0:00,0,0,0,0,0.259756969
56,0:15,0.004656644,0,0,0,0.299642602
56,0:30,0.013652434,0,0,0,0.008577555
56,0:45,0.009207455,0,0,0,0.007862759
56,1:00,0.007778712,0,0,0,0.010150107
56,1:15,0.050006007,0,0,0,0.35954253
56,1:30,0.05556223,0,0,0,0.360114367
56,1:45,0.072654231,0,0,0,0.350964975
56,2:00,0.069320497,0,0,0,0.301215154
56,2:15,0.070590491,0,0.016725,0,0.438027162
56,2:30,0.077734206,0,0.047,0,0.429878485
56,2:45,0.083607928,0,0.0664,0,0.533380986
56,3:00,0.073977141,0,0.065425,0,0.478341673
56,3:15,0.037094403,0,0.076925,0,0.426018585
56,3:30,0.0857775,0,0.046725,0,0.343388134
56,3:45,0.053339741,0,0.06445,0,0.448892066
56,4:00,0.045137698,0,0.11245,0,0.492208721
56,4:15,0.043232707,0,0.138375,0,0.371979986
56,4:30,0.00486831,0,0.084525,0,0.35196569
56,4:45,0.022436558,0,0.043375,0,0.556540386
56,5:00,0.020372818,0.015030675,0,0,0.412723374
56,5:15,0.003598316,0.023415133,0.04415,0,0.140957827
56,5:30,0,0.019018405,0.081225,0,0.024446033
56,5:45,0,0.019529652,0.092025,0,0.031308077
56,6:00,0,0.017484663,0.13345,0,0.022444603
56,6:15,0,0.005316973,0.129825,0,0.033309507
56,6:30,0,0,0.133625,0,0.026018585
56,6:45,0,0,0.139375,0,0.029449607
56,7:00,0.014604929,0,0.164775,0,0.027162259
56,7:15,0.034818998,0,0.193375,0,0.020586133
56,7:30,0.037570651,0,0.225875,0,0.054467477
56,7:45,0.060483457,0,0.212225,0,0.055468192
56,8:00,0.075829215,0,0.166575,0,0.050750536
56,8:15,0.083819593,0,0.14095,0,0.053180843
56,8:30,0.079215866,0,0.1471,0,0.047891351
56,8:45,0.069161748,0,0.2011,0,0.051322373
56,9:00,0.046248942,0,0.223425,0,0.030450322
56,9:15,0.052281413,0,0.237425,0,0.044031451
56,9:30,0.137106418,0,0.25905,0,0.032308792
56,9:45,0.071384237,0,0.325175,0,0.037312366
56,10:00,0.077416708,0,0.332025,0,0.037026447
56,10:15,0.041539382,0,0.27145,0,0.04431737
56,10:30,0.020531567,0,0.211325,0,0.04045747
56,10:45,0.020319901,0,0.143675,0,0.028162974
56,11:00,0.03640649,0,0.0858,0,0.023445318
56,11:15,0.042386044,0,0.074225,0,0.025303788
56,11:30,0.048577264,0.006850716,0.0651,0,0.026304503
56,11:45,0.0480481,0.017893661,0.08335,0,0.015153681
56,12:00,0.08032711,0.030777096,0.0743,0,0.021586848
56,12:15,0.011747443,0.041308793,0.047375,0,0.014581844
56,12:30,0.010530366,0.031492843,0.0255,0,0.022730522
56,12:45,0.020531567,0.040797546,0.020375,0,0.022730522
56,13:00,0.032331926,0.079652352,0.023025,0,0.026590422
56,13:15,0.017092,0.135685072,0.017875,0,0.038598999
56,13:30,0.020319901,0.155521472,0,0,0.033595425
56,13:45,0,0.121165644,0,0,0.040886347
56,14:00,0,0.072597137,0,0,0.045889921
56,14:15,0,0.045705521,0,0,0.073766976
56,14:30,0,0.040593047,0,0,0.085775554
56,14:45,0,0.031697342,0,0,0.093352395
56,15:00,0,0.016155419,0,0,0.092494639
56,15:15,0,0.012576687,0,0,0.064617584
56,15:30,0,0.016359918,0,0,0.059185132
56,15:45,0,0.018507157,0,0,0.078484632
56,16:00,0,0.018507157,0,0,0.723373838
56,16:15,0,0,0,0,0.632451751
56,16:30,0,0,0.021525,0,0.535525375
56,16:45,0,0,0.04305,0,0.501358113
56,17:00,0,0,0.028975,0,0.503359543
56,17:15,0,0,0.074,0,0.391851322
56,17:30,0,0,0,0,0.391136526
56,17:45,0,0,0,0,0.513223731
56,18:00,0,0,0,0,0.503645461
56,18:15,0,0,0,0,0.52108649
56,18:30,0,0.01206544,0,0,0.489063617
56,18:45,0,0.03394683,0,0,0.549821301
56,19:00,0,0.032515337,0,0,0.517512509
56,19:15,0,0.029856851,0,0.007142857,0.541672623
56,19:30,0,0.023824131,0,0.014285714,0.541672623
56,19:45,0,0.049386503,0,0.084285714,0.617441029
56,20:00,0,0.044274029,0,0.162857143,0.625303788
56,20:15,0.008202044,0.058486708,0,0.204285714,0.63073624
56,20:30,0.009207455,0.048773006,0,0.245714286,0.598713367
56,20:45,0,0.053476483,0,0.172857143,0.387419585
56,21:00,0,0.073415133,0,0.224285714,0.484345961
56,21:15,0,0.063803681,0,0.307142857,0.536954968
56,21:30,0,0.054294479,0,0.241428571,0.435882773
56,21:45,0,0.101533742,0,0.221428571,0.382273052
56,22:00,0,0.182822086,0,0.222857143,0.244603288
56,22:15,0,0.243149284,0,0.23,0.204288778
56,22:30,0,0.180368098,0,0.252857143,0.131808435
56,22:45,0,0.150920245,0.036225,0.302857143,0.15582559
56,23:00,0,0.177096115,0.07245,0.264285714,0.236025733
56,23:15,0,0.143865031,0.053875,0.17,0.446318799
56,23:30,0,0.093456033,0.029025,0.132857143,0.459328091
56,23:45,0.00132291,0.059713701,0.03125,0.095714286,0.467476769
57,0:00,0.004921226,0.045398773,0.05975,0.065714286,0.527662616
57,0:15,0.009842452,0.050920245,0.04825,0.090714286,0.479485347
57,0:30,0.010953697,0.049897751,0.06,0.115714286,0.507791279
57,0:45,0.013493685,0.059713701,0.14025,0.117142857,0.591136526
57,1:00,0.016033672,0.075153374,0.763,0.102857143,0.66547534
57,1:15,0.010265784,0.084560327,0.78975,0.125714286,0.763116512
57,1:30,0.008307876,0.082208589,0.875125,0.317142857,0.758684775
57,1:45,0.023653635,0.08200409,0.9605,0.254285714,0.766261615
57,2:00,0.012911604,0.08609407,0.63625,0.24,0.727948535
57,2:15,0.021695728,0.08803681,0.58625,0.287142857,0.62301644
57,2:30,0.018944075,0.099284254,0.39675,0.192857143,0.109220872
57,2:45,0.02328322,0.094376278,0.214,0.228571429,0.033881344
57,3:00,0.004656644,0.095603272,0.27325,0.357142857,0.031308077
57,3:15,0,0.109202454,0.053,0.337142857,0.026590422
57,3:30,0,0.111656442,0.056,0.208571429,0.00571837
57,3:45,0,0.092842536,0.01725,0.24,0.02501787
57,4:00,0,0.081799591,0.07625,0.248571429,0.015868477
57,4:15,0,0.077709611,0.14475,0.25,0.027305218
57,4:30,0,0.0599182,0.21525,0.225714286,0.025732666
57,4:45,0,0.050920245,0.34825,0.15,0.026018585
57,5:00,0,0.05807771,0.37625,0.171428571,0.026590422
57,5:15,0,0.06390593,0.371,0.2,0.018012866
57,5:30,0,0.109815951,0.32625,0.247142857,0.012008578
57,5:45,0,0.156134969,0.331,0.282857143,0.052894925
57,6:00,0,0.182413088,0.3675,0.304285714,0.039599714
57,6:15,0,0.195807771,0.34875,0.347142857,0.053609721
57,6:30,0,0.193353783,0.29825,0.372857143,0.053180843
57,6:45,0,0.179141104,0.3745,0.344285714,0.05761258
57,7:00,0,0.164110429,0.429,0.347142857,0.033881344
57,7:15,0,0.152760736,0.44225,0.362857143,0.034167262
57,7:30,0,0.134458078,0.51,0.361428571,0.035453896
57,7:45,0,0.107259714,0.52075,0.371428571,0.035882773
57,8:00,0,0.110122699,0.56825,0.371428571,0.020014296
57,8:15,0,0.114212679,0.52975,0.344285714,0.020872051
